¥éËDomain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Unit,Value,Flag,FlagD
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""83.00"","""",""Official data"""
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""83.00"","""",""Official data"""
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""84.00"","""",""Official data"""
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""85.00"","""",""Official data"""
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""86.00"","""",""Official data"""
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""87.00"","""",""Official data"""
"OA,""Annual population"",""8"",""Antigua and Barbuda"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""88.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""32625.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""33075.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""33521.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""33962.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""34399.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""34833.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""35264.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""35691.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""36109.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""36515.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""36903.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""37273.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""37628.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""37970.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""38309.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""38648.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""38989.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""39331.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""39676.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""40024.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""40374.00"","""",""Official data"""
"OA,""Annual population"",""9"",""Argentina"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""40729.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""17097.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""17322.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""17529.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""17725.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""17921.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""18124.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""18339.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""18563.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""18795.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""19027.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""19259.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""19487.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""19715.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""19953.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""20218.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""20521.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""20866.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""21246.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""21645.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""22037.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""22404.00"","""",""Official data"""
"OA,""Annual population"",""10"",""Australia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""22741.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""7670.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""7726.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""7797.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""7872.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""7938.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""7985.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""8009.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""8014.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""8009.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""8008.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""8020.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""8049.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""8092.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""8142.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""8193.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""8239.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""8277.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""8311.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""8342.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""8372.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""8402.00"","""",""Official data"""
"OA,""Annual population"",""11"",""Austria"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""8433.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""256.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""261.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""266.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""271.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""276.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""280.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""284.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""287.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""290.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""293.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""298.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""303.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""309.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""316.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""322.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""329.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""336.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""342.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""348.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""354.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""360.00"","""",""Official data"""
"OA,""Annual population"",""12"",""Bahamas"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""366.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""496.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""510.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""523.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""536.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""549.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""564.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""580.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""597.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""618.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""641.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""668.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""699.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""733.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""772.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""821.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""880.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""951.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""1032.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""1116.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""1192.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""1252.00"","""",""Official data"""
"OA,""Annual population"",""13"",""Bahrain"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""1293.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""259.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""260.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""261.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""262.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""262.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""263.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""264.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""265.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""265.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""266.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""267.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""268.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""270.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""271.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""272.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""274.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""275.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""276.00"","""",""Official data"""
"OA,""Annual population"",""14"",""Barbados"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""278.00"","""",""Official data"""
